question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q143,Ceza Hukuku,medium,Haksız tahrik hâlinde cezada ne tür bir sonuç doğar?,Haksız bir fiilin meydana getirdiği hiddet veya şiddetli elemin etkisi altında suç işleyen kişinin cezasında indirim yapılır.,"1. Kısa cevap: Haksız tahrik hâlinde cezada, ağırlaştırılmış müebbet hapis cezası yerine onsekiz yıldan yirmidört yıla ve müebbet hapis cezası yerine oniki yıldan onsekiz yıla kadar hapis cezası verilir. Diğer hallerde verilecek cezanın dörtte birinden dörtte üçüne kadarı indirilir.

2. Şartlar / açıklama: Haksız tahrik, bir kişinin haksız bir fiile tepki olarak suç işlediği durumlarda geçerlidir. Bu durumda ceza, suçun ağırlığı ve şartlara göre belirlenir.

3. Dayanak maddeler: [3] TÜRK CEZA KANUNU m.28",1_5_5237_MADDE_29,1_5_5237_MADDE_214; 1_5_5237_MADDE_223; 1_5_5237_MADDE_28; 1_5_5237_MADDE_107; 1_5_5237_MADDE_29; 1_5_5237_MADDE_129; 1_5_5237_MADDE_25; 1_5_6102_MADDE_61; 1_5_5237_MADDE_117; 1_5_5237_MADDE_277,TÜRK CEZA KANUNU m.214 | TÜRK CEZA KANUNU m.223 | TÜRK CEZA KANUNU m.28 | TÜRK CEZA KANUNU m.107 | TÜRK CEZA KANUNU m.29 | TÜRK CEZA KANUNU m.129 | TÜRK CEZA KANUNU m.25 | TÜRK TİCARET KANUNU m.61 | TÜRK CEZA KANUNU m.117 | TÜRK CEZA KANUNU m.277,0.0879120879120879,0.0659340659340659,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q173,Ticaret Hukuku,medium,Ticari defter tutma yükümlülüğü kimler için doğar?,Her tacir ticari defterleri tutmak ve ticari işlemleriyle malvarlığı durumunu bu defterlerden izlenebilir kılmak zorundadır.,"1. Ticari defter tutma yükümlülüğü, ticaret ve sanat erbabı, ticaret şirketleri, iktisadi kamu müesseseleri, dernek ve vakıflara ait iktisadi işletmeler, serbest meslek erbabı ve çiftçiler için doğar.  
2. Bu kişiler, ticari işlemlerini ve mali durumlarını açıkça görülebilir bir şekilde defterlerinde kaydetmek zorundadır.  
3. Kaynak: VERGİ USUL KANUNU m.172; TÜRK TİCARET KANUNU m.82; VERGİ USUL KANUNU m.232; VERGİ USUL KANUNU m.173; VERGİ USUL KANUNU m.208; VERGİ USUL KANUNU m.176; VERGİ USUL KANUNU m.175  
4. Bu hüküm, sadece defter tutma yükümlülüğünü ve ilgili kişileri kapsar.",1_5_6102_MADDE_64,1_4_213_MADDE_172; 1_5_6102_MADDE_82; 1_5_6102_MADDE_64; 1_4_213_MADDE_232; 1_4_213_MADDE_173; 1_5_6102_MADDE_87; 1_4_213_MADDE_137; 1_4_213_MADDE_208; 1_4_213_MADDE_176; 1_4_213_MADDE_175,VERGİ USUL KANUNU m.172 | TÜRK TİCARET KANUNU m.82 | TÜRK TİCARET KANUNU m.64 | VERGİ USUL KANUNU m.232 | VERGİ USUL KANUNU m.173 | TÜRK TİCARET KANUNU m.87 | VERGİ USUL KANUNU m.137 | VERGİ USUL KANUNU m.208 | VERGİ USUL KANUNU m.176 | VERGİ USUL KANUNU m.175,0.0943396226415094,0.0754716981132075,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q158,Ceza Muhakemesi Hukuku,medium,Sanığın hazır bulunmadığı durumda duruşmaya devam edilebilmesi hangi koşullara bağlıdır?,Sanığın sorgusu yapılmışsa ve mahkemece hazır bulunması zorunlu görülmüyorsa belirli koşullarda yokluğunda duruşmaya devam edilebilir.,"1. Kısa cevap  
Sanığın hazır bulunmadığı durumda duruşmaya devam edilebilmesi, sanığın özürsüz gelmemesi veya duruşmada bulunmak istememesi şartına bağlıdır.

2. Şartlar / açıklama  
Sanık, duruşmanın devamı süresince hazır bulunmaması veya duruşmada bulunmak istememesi durumunda, mahkeme duruşmaya devam edebilir ve hüküm verebilir. Bu durumda, sanığın yokluğunda yapılan işlemler tebliğ edilir ve itiraz edilemez.

3. Dayanak maddeler  
[2] Kaynak: DİSİPLİN MAHKEMELERİ KURULUŞU, YARGILAMA USULÜ VE DİSİPLİN SUÇ VE CEZALARI HAKKINDA KANUN m.19  
[10] Kaynak: HUKUK MUHAKEMELERİ KANUNU m.147  

4. Not / sınırlılık  
Bu cevap, sadece verilen mevzuat bağlamına dayanır. Bağlamdaki kaynaklar, sanığın hazır bulunmadığı durumda duruşmaya devam edilebilmesi için gerekli şartları belirler.",1_5_5271_MADDE_193,1_5_5271_MADDE_197; 1_5_477_MADDE_19; 1_5_5271_MADDE_204; 1_5_5271_MADDE_194; 1_5_5271_MADDE_193; 1_5_5271_MADDE_188; 1_5_5271_MADDE_195; 1_5_5271_MADDE_282; 1_5_5271_MADDE_198; 1_5_6100_MADDE_147,"CEZA MUHAKEMESİ KANUNU m.197 | DİSİPLİN MAHKEMELERİ KURULUŞU, YARGILAMA USULÜ VE DİSİPLİN SUÇ VE CEZALARI HAKKINDA KANUN m.19 | CEZA MUHAKEMESİ KANUNU m.204 | CEZA MUHAKEMESİ KANUNU m.194 | CEZA MUHAKEMESİ KANUNU m.193 | CEZA MUHAKEMESİ KANUNU m.188 | CEZA MUHAKEMESİ KANUNU m.195 | CEZA MUHAKEMESİ KANUNU m.282 | CEZA MUHAKEMESİ KANUNU m.198 | HUKUK MUHAKEMELERİ KANUNU m.147",0.0991735537190082,0.0826446280991735,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q179,Ticaret Hukuku,medium,Limited şirkette ortak sayısına ilişkin temel sınır nedir?,Limited şirket bir veya daha çok gerçek ya da tüzel kişi tarafından kurulabilir; ortak sayısı elliyi aşamaz.,"1. Kısa cevap  
Limited şirkette ortak sayısı en fazla elli olabilir. Ortak sayısı bire düşerse, müdürlere yazıyla bildirilir ve tescil edilir.

2. Şartlar / açıklama  
Ortak sayısı elli kişiyi geçemez. Ortak sayısı bire düşerse, durum müdürlere yazıyla bildirilir ve tescil edilir. Şirket, tek ortağının kendisinin olacağı bir şirkete dönüşeceği sonucunu doğuracak şekilde esas sermaye payını iktisap edemez.

3. Dayanak maddeler  
[1] Kaynak: TÜRK TİCARET KANUNU m.574",1_5_6102_MADDE_573,1_5_6102_MADDE_574; 1_5_6102_MADDE_573; 1_5_6103_MADDE_23; 1_5_1163_MADDE_78; 1_5_6102_MADDE_572; 1_5_6102_MADDE_629; 1_5_6102_MADDE_304; 1_5_6102_MADDE_580; 1_5_6102_MADDE_577; 1_5_6102_MADDE_618,TÜRK TİCARET KANUNU m.574 | TÜRK TİCARET KANUNU m.573 | TÜRK TİCARET KANUNUNUN YÜRÜRLÜĞÜ VE UYGULAMA ŞEKLİ HAKKINDA KANUN m.23 | KOOPERATİFLER KANUNU m.78 | TÜRK TİCARET KANUNU m.572 | TÜRK TİCARET KANUNU m.629 | TÜRK TİCARET KANUNU m.304 | TÜRK TİCARET KANUNU m.580 | TÜRK TİCARET KANUNU m.577 | TÜRK TİCARET KANUNU m.618,0.119047619047619,0.0714285714285714,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q099,Medeni Hukuk,medium,Aile yurdu kurulunca malik üzerindeki temel sınırlama nedir?,"Aile yurdu olarak özgülenen taşınmaz ve eklentileri üzerinde malik, kanunda öngörülen sınırlar dışında serbestçe tasarruf edemez; aileyi korumaya yönelik kayıtlar doğar.","1. Kısa cevap  
Aile yurdu kurulunca malik üzerindeki temel sınırlama, taşınmazın devrolunamaması, rehnedilememesi ve kiraya verilememesidir.

2. Şartlar / açıklama  
Aile yurdu hâline getirilen taşınmazlar devrolunamaz, rehnedilemez ve kiraya verilemez. Aile yurdu ve eklentileri hakkında, mahkeme eliyle yönetim hâli saklı kalmak kaydıyla, cebrî icra yoluna başvurulamaz.

3. Dayanak maddeler  
[2] Kaynak: TÜRK MEDENİ KANUNU m.391",1_5_4721_MADDE_386,1_5_4721_MADDE_387; 1_5_4721_MADDE_391; 1_5_4721_MADDE_392; 1_5_4787_MADDE_2; 1_5_4721_MADDE_394; 1_5_4721_MADDE_372; 1_5_4721_MADDE_389; 1_5_4721_MADDE_390; 1_5_4721_MADDE_386; 1_5_4787_MADDE_6,"TÜRK MEDENİ KANUNU m.387 | TÜRK MEDENİ KANUNU m.391 | TÜRK MEDENİ KANUNU m.392 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.2 | TÜRK MEDENİ KANUNU m.394 | TÜRK MEDENİ KANUNU m.372 | TÜRK MEDENİ KANUNU m.389 | TÜRK MEDENİ KANUNU m.390 | TÜRK MEDENİ KANUNU m.386 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.6",0.1282051282051282,0.1025641025641025,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q186,İş Hukuku,medium,İşverenin ücret ödeme borcunun temel içeriği nedir?,"İşveren, işçiye yaptığı iş karşılığında sözleşme veya kanun hükümlerine uygun ücret ödemekle yükümlüdür.","1. Kısa cevap: İşveren, işçiye sözleşmede veya toplu iş sözleşmesinde belirlenen; sözleşmede hüküm bulunmayan hâllerde ise, asgari ücretten az olmamak üzere emsal ücreti ödemekle yükümlüdür. b. Fazla çalışma ücreti

2. Şartlar / açıklama: Bu hüküm, işverenin ücret ödeme borcunu ve işçiye hak ettiği ücreti belirler. Ücretin ödenmesi, sözleşmede belirlenen şartlara ve asgari ücretin korunmasına bağlıdır.

3. Dayanak maddeler
[1]
Kaynak: TÜRK BORÇLAR KANUNU m.401
ArticleKey: 1_5_6098_MADDE_401
URL: https://www.mevzuat.gov.tr/mevzuat?MevzuatNo=6098&MevzuatTur=1&MevzuatTertip=5
Kanun: TÜRK BORÇLAR KANUNU
Madde: MADDE 401
Metin: İşveren, işçiye sözleşmede veya toplu iş sözleşmesinde belirlenen; sözleşmede hüküm bulunmayan hâllerde ise, asgari ücretten az olmamak üzere emsal ücreti ödemekle yükümlüdür. b. Fazla çalışma ücreti",1_5_4857_MADDE_32,1_5_6098_MADDE_401; 1_5_6098_MADDE_400; 1_5_6098_MADDE_412; 1_5_6098_MADDE_467; 1_5_6098_MADDE_407; 1_5_6098_MADDE_454; 1_5_6098_MADDE_408; 1_5_6098_MADDE_411; 1_5_4857_MADDE_32; 1_5_6098_MADDE_406,TÜRK BORÇLAR KANUNU m.401 | TÜRK BORÇLAR KANUNU m.400 | TÜRK BORÇLAR KANUNU m.412 | TÜRK BORÇLAR KANUNU m.467 | TÜRK BORÇLAR KANUNU m.407 | TÜRK BORÇLAR KANUNU m.454 | TÜRK BORÇLAR KANUNU m.408 | TÜRK BORÇLAR KANUNU m.411 | İŞ KANUNU m.32 | TÜRK BORÇLAR KANUNU m.406,0.1333333333333333,0.1037037037037037,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q036,Medeni Hukuk,medium,İyiniyetli zilyedin taşınırı iktisap etmesi (kazanması) için gereken şartlar nelerdir?,"İyiniyetli kişi, malik olmayan fakat taşınırı malik tarafından zilyetliği devredilmiş kişiden taşınırı teslim alırsa mülkiyeti kazanabilir. Kazanım için devralanın iyiniyetli olması ve taşınırın çalınmış, kaybedilmiş veya irade dışı elden çıkmış olmaması gerekir.","1. Kısa cevap  
İyiniyetli zilyedin taşınırı iktisap etmesi için, başkasının taşınır bir malını davasız ve aralıksız beş yıl iyiniyetle ve malik sıfatıyla zilyet etmesi gereklidir.

2. Şartlar / açıklama  
İyiniyetli zilyedin taşınırı iktisap etmesi için, başkasının taşınır bir malını davasız ve aralıksız beş yıl iyiniyetle ve malik sıfatıyla zilyet etmesi gereklidir. Zilyetliğin irade dışı kaybedilmesi hâlinde zilyet, bir yıl içinde eşyayı ele geçirir veya açacağı bir dava yoluyla onu yeniden elde ederse kazandırıcı zamanaşımı kesilmiş olmaz. Kazandırıcı zamanaşımı süresinin hesaplanmasında, kesilmesinde ve durmasında Borçlar Kanununun zamanaşımına ilişkin hükümleri kıyas yoluyla uygulanır.

3. Dayanak maddeler  
[1] Kaynak: TÜRK MEDENİ KANUNU m.777",1_5_4721_MADDE_988,1_5_4721_MADDE_777; 1_5_4721_MADDE_763; 1_5_4721_MADDE_989; 1_5_4721_MADDE_986; 1_5_4721_MADDE_950; 1_5_4721_MADDE_988; 1_5_4721_MADDE_994; 1_5_4721_MADDE_1023; 1_5_4721_MADDE_566; 1_5_4071_MADDE_10,TÜRK MEDENİ KANUNU m.777 | TÜRK MEDENİ KANUNU m.763 | TÜRK MEDENİ KANUNU m.989 | TÜRK MEDENİ KANUNU m.986 | TÜRK MEDENİ KANUNU m.950 | TÜRK MEDENİ KANUNU m.988 | TÜRK MEDENİ KANUNU m.994 | TÜRK MEDENİ KANUNU m.1023 | TÜRK MEDENİ KANUNU m.566 | 3 MART 1340 (1924) TARİHLİ VE 431 SAYILI KANUNLA HAZİNEYE KALAN TAŞINMAZ MALLARDAN BAZILARININ ZİLYEDLERİNE DEVRİ HAKKINDA KANUN m.10,0.1617647058823529,0.1323529411764706,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q171,Ticaret Hukuku,easy,Ticari iş karinesi neyi ifade eder?,Bir tacirin borçlarının ticari olması asıldır; taraflardan yalnız biri için ticari iş niteliğinde olan sözleşmeler kanunda aksi öngörülmedikçe diğer taraf için de ticari iş sayılır.,"1. Ticari iş karinesi, ticari faaliyetlerde basiretli bir iş adamı gibi hareket etme zorunluluğunu ifade eder.

2. Bu kural, ticari faaliyetlerde dürüstlük ve özenin sağlanması amacıyla uygulanır ve ticari işlemlerde dikkatli ve bilinçli hareket etmeyi gerektirir.

3. Dayanak maddeler: TÜRK TİCARET KANUNU m.18",1_5_6102_MADDE_19,1_4_193_MADDE_39; 1_5_6102_MADDE_18; 1_4_193_MADDE_37; 1_4_193_MADDE_38; 1_5_6102_MADDE_3; 1_5_6102_MADDE_11; 1_5_6102_MADDE_90; 1_5_6102_MADDE_19; 1_5_6102_MADDE_1; 1_5_6102_MADDE_20,GELİR VERGİSİ KANUNU m.39 | TÜRK TİCARET KANUNU m.18 | GELİR VERGİSİ KANUNU m.37 | GELİR VERGİSİ KANUNU m.38 | TÜRK TİCARET KANUNU m.3 | TÜRK TİCARET KANUNU m.11 | TÜRK TİCARET KANUNU m.90 | TÜRK TİCARET KANUNU m.19 | TÜRK TİCARET KANUNU m.1 | TÜRK TİCARET KANUNU m.20,0.1714285714285714,0.1142857142857143,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q091,Medeni Hukuk,medium,Gaiplik kararı istenebilmesi için ölüm tehlikesi hâlinde ne kadar süre geçmelidir?,"Ölüm tehlikesi içinde kaybolan kişi hakkında, tehlikenin üzerinden en az bir yıl geçmişse gaiplik istenebilir.","1. Kısa cevap  
Gaiplik kararı istenebilmesi için, ölüm tehlikesinin üzerinden en az bir yıl veya son haber tarihinin üzerinden en az beş yıl geçmiş olması gerekir.

2. Şartlar / açıklama  
Bu süre, ölüm tehlikesinin gerçekleştiği veya son haberin alındığı günden başlayarak hüküm doğurur. Mahkeme, gaipliğine karar verilecek kişi hakkında bilgisi bulunan kimseleri, belirli bir sürede bilgi vermeleri için usulüne göre yapılan ilânla çağırır. Bu süre, ilk ilânın yapıldığı günden başlayarak en az altı aydır.

3. Dayanak maddeler  
[1] Kaynak: TÜRK MEDENİ KANUNU m.33",1_5_4721_MADDE_32,1_5_4721_MADDE_33; 1_5_4721_MADDE_584; 1_5_4721_MADDE_35; 1_5_4721_MADDE_32; 1_5_4721_MADDE_31; 1_5_4721_MADDE_588; 1_5_2827_MADDE_5; 1_5_4721_MADDE_45; 1_5_4721_MADDE_44; 1_5_4721_MADDE_34,TÜRK MEDENİ KANUNU m.33 | TÜRK MEDENİ KANUNU m.584 | TÜRK MEDENİ KANUNU m.35 | TÜRK MEDENİ KANUNU m.32 | TÜRK MEDENİ KANUNU m.31 | TÜRK MEDENİ KANUNU m.588 | NÜFUS PLANLAMASI HAKKINDA KANUN m.5 | TÜRK MEDENİ KANUNU m.45 | TÜRK MEDENİ KANUNU m.44 | TÜRK MEDENİ KANUNU m.34,0.18,0.12,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q011,Borçlar Hukuku,medium,Kira sözleşmelerinde kiracının temerrüdü nedeniyle tahliye şartları nelerdir?,"Kiracının temerrüdünde kiraya veren, muaccel kira borcu için kiracıya yazılı süre verir ve bu sürede ödeme yapılmazsa sözleşmeyi feshedeceğini bildirir. Konut ve çatılı işyeri kiralarında bu süre en az otuz gündür.","1. Kısa cevap  
Kira sözleşmelerinde kiracının temerrüdü nedeniyle tahliye şartları, kiracıya yazılı olarak ihtar edilmesi ve belirli bir süre içinde ödeme yapmaması durumunda sözleşmenin feshedilmesi ve tahliyenin talep edilmesi şeklindedir.

2. Şartlar / açıklama  
Kiracı, kira bedelini ve yan giderleri ödemezse, kiraya veren, kiracıya yazılı olarak bir süre verip, bu sürede de ödeme yapmama durumunda sözleşmeyi feshedeceğini bildirebilir. Bu süre, genel kira sözleşmelerinde en az on gün, konut ve çatılı işyeri kiralarında ise en az otuz gündür. Kiracı, bir yıldan kısa süreli kira sözleşmelerinde kira süresi içinde; bir yıl ve daha uzun süreli kira sözleşmelerinde ise bir kira yılı veya bir kira yılını aşan süre içinde kira bedelini ödemediği için kendisine yazılı olarak iki haklı ihtarda bulunulmasına sebep olmuşsa kiraya veren, kira süresinin ve bir yıldan uzun süreli kiralarda ihtarların yapıldığı kira yılının bitiminden başlayarak bir ay içinde, dava yoluyla kira sözleşmesini sona erdirebilir. Kira sözleşmelerinde kiracının temerrüdü nedeniyle tahliye şartları, kiracıya yazılı olarak ihtar edilmesi ve belirli bir süre içinde ödeme yapmaması durumunda sözleşmenin feshedilmesi ve tahliyenin talep edilmesi şeklindedir.

3. Dayanak maddeler  
[1] TÜRK BORÇLAR KANUNU m.352  
[2] TÜRK BORÇLAR KANUNU m.316  
[4] TÜRK BORÇLAR KANUNU m.314  
[5] TÜRK BORÇLAR KANUNU m.362  
[6] TÜRK BORÇLAR KANUNU",1_5_6098_MADDE_315,1_5_6098_MADDE_352; 1_5_6098_MADDE_316; 1_5_6361_MADDE_31; 1_5_6098_MADDE_314; 1_5_6098_MADDE_362; 1_5_6098_MADDE_315; 1_5_6098_MADDE_350; 1_3_2004_MADDE_272; 1_5_6098_MADDE_325; 1_5_6098_MADDE_346,"TÜRK BORÇLAR KANUNU m.352 | TÜRK BORÇLAR KANUNU m.316 | FİNANSAL KİRALAMA, FAKTORİNG, FİNANSMAN VE TASARRUF FİNANSMAN ŞİRKETLERİ KANUNU m.31 | TÜRK BORÇLAR KANUNU m.314 | TÜRK BORÇLAR KANUNU m.362 | TÜRK BORÇLAR KANUNU m.315 | TÜRK BORÇLAR KANUNU m.350 | İCRA VE İFLAS KANUNU m.272 | TÜRK BORÇLAR KANUNU m.325 | TÜRK BORÇLAR KANUNU m.346",0.2155172413793103,0.1724137931034483,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q092,Medeni Hukuk,medium,Uzun zamandan beri haber alınamayan kişi hakkında gaiplik için ne kadar süre gerekir?,"Kendisinden uzun zamandan beri haber alınamayan kişi hakkında, son haber tarihinden başlayarak en az beş yıl geçmişse gaiplik istenebilir.","1. Uzun zamandan beri haber alınamayan kişi hakkında gaiplik kararı verilebilmesi için son haber tarihinin üzerinden en az beş yıl geçmiş olması gerekir. Bu süre, mahkemece yapılan ilân süresi dahil edilerek hesaplanır.

2. Bu süre, son haber tarihinin üzerinden hesaplanır ve gaiplik kararı verilebilmesi için bu sürenin geçmesi gereklidir. Mahkeme, gaipliğine karar verilecek kişi hakkında bilgisi bulunan kimseleri, belirli bir sürede bilgi vermeleri için usulüne göre yapılan ilânla çağırır.

3. Dayanak maddeler: TÜRK MEDENİ KANUNU m.33",1_5_4721_MADDE_32,1_5_4721_MADDE_33; 1_5_4721_MADDE_584; 1_5_4721_MADDE_588; 1_5_4721_MADDE_32; 1_5_4721_MADDE_35; 1_5_4721_MADDE_34; 1_5_2920_MADDE_17; 1_5_4721_MADDE_713; 1_5_5271_MADDE_244; 1_5_4721_MADDE_31,TÜRK MEDENİ KANUNU m.33 | TÜRK MEDENİ KANUNU m.584 | TÜRK MEDENİ KANUNU m.588 | TÜRK MEDENİ KANUNU m.32 | TÜRK MEDENİ KANUNU m.35 | TÜRK MEDENİ KANUNU m.34 | TÜRK SİVİL HAVACILIK KANUNU m.17 | TÜRK MEDENİ KANUNU m.713 | CEZA MUHAKEMESİ KANUNU m.244 | TÜRK MEDENİ KANUNU m.31,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q002,Anayasa Hukuku,medium,Milletlerarası antlaşmaların Anayasa'ya aykırılığı iddiasıyla iptal davası açılabilir mi? İstisnaları nelerdir?,Milletlerarası antlaşmaların Anayasa’ya aykırılığı iddiasıyla Anayasa Mahkemesinde iptal davası açılamaz. Usulüne göre yürürlüğe konulmuş temel hak ve özgürlüklere ilişkin antlaşmalarla kanunların çatışması halinde antlaşma hükümleri esas alınır.,"1. Kısa cevap:  
Milletlerarası antlaşmaların Anayasa'ya aykırılığı iddiasıyla iptal davası açılamaz ve mahkemeler tarafından Anayasaya aykırılık iddiası ileri sürülemez. İstisnalar, belirli tarihlere ve kanunlara dayanır.

2. Şartlar / açıklama:  
Usulüne göre yürürlüğe konulmuş milletlerarası andlaşmalar aleyhine şekil ve esas bakımından iptal davası açılamaz ve mahkemeler tarafından Anayasaya aykırılık iddiası ileri sürülemez. İstisnalar, belirli tarihlere ve kanunlara dayanır.

3. Dayanak maddeler:  
[1] ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.42",1_5_2709_MADDE_90,1_5_6216_MADDE_42; 1_5_2709_MADDE_90; 1_5_2709_MADDE_148; 1_5_2709_MADDE_150; 1_5_6216_MADDE_38; 1_5_6216_MADDE_43; 1_5_6216_MADDE_37; 1_5_6216_MADDE_35; 1_5_6216_MADDE_40; 1_5_2709_MADDE_152,ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.42 | TÜRKİYE CUMHURİYETİ ANAYASASI m.90 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | TÜRKİYE CUMHURİYETİ ANAYASASI m.150 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.38 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.43 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.37 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.35 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.40 | TÜRKİYE CUMHURİYETİ ANAYASASI m.152,0.3106796116504854,0.2912621359223301,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q177,Ticaret Hukuku,medium,Acentenin ücret hakkı hangi durumda doğar?,"Acente, aracılık ettiği veya yaptığı işlemler nedeniyle kanunda öngörülen şartlarla ücret isteyebilir.","1. Acentenin ücret hakkı, kurulan işlem yerine getirildiği anda ve ölçüde doğar. Taraflar bu kuralı acentelik sözleşmesiyle değiştirebilir; ancak müvekkil işlemi yerine getirince, acente, izleyen ayın son günü istenebilecek uygun bir avansa hak kazanır. Her hâlde acente, üçüncü kişi kurulan işlemi yerine getirdiği anda ve ölçüde ücrete hak kazanır. (2) Üçüncü kişinin işlemi yerine getirmeyeceği kesinleşirse, acentenin ücret hakkı düşer; ödenmiş tutarlar geri verilir. (3) Aracılık edilen sözleşmeyi müvekkilin kısmen veya tamamen yahut öngörüldüğü şekliyle yerine getirmeyeceği kesinleşse bile, acente ücret isteyebilir. Müvekkile yüklenemeyen sebeplerle sözleşmenin yerine getirilemediği hâlde ve ölçüde acentenin ücret hakkı düşer. 3. Ücretin miktarı

2. Bu hüküm, acentenin ücret hakkının doğma koşullarını belirler. Acente, kurulan işlem yerine getirildiği anda ve ölçüde ücrete hak kazanır. Taraflar bu kuralı acentelik sözleşmesiyle değiştirebilir; ancak müvekkil işlemi yerine getirince, acente, izleyen ayın son günü istenebilecek uygun bir avansa hak kazanır. Her hâlde acente, üçüncü kişi kurulan işlemi yerine getirdiği anda ve ölçüde ücrete hak kazanır. (2) Üçüncü kişinin işlemi yerine getirmeyeceği kesinleşirse, acentenin ücret hakkı düşer; ödenmiş tutarlar geri verilir. (3) Aracılık edilen sözleşmeyi müvekkilin kısmen veya tamamen yahut öngörüldüğü şekliyle yerine getirmeyeceği kesinleşse bile, acente ücret isteyebilir. Müvekkile yüklenemeyen sebeplerle söz",1_5_6102_MADDE_113,1_5_6102_MADDE_114; 1_5_6102_MADDE_113; 1_5_6102_MADDE_116; 1_5_6102_MADDE_112; 1_5_6102_MADDE_120; 1_5_6102_MADDE_119; 1_5_6098_MADDE_404; 1_5_6102_MADDE_117; 1_5_6102_MADDE_115; 1_5_6098_MADDE_521,TÜRK TİCARET KANUNU m.114 | TÜRK TİCARET KANUNU m.113 | TÜRK TİCARET KANUNU m.116 | TÜRK TİCARET KANUNU m.112 | TÜRK TİCARET KANUNU m.120 | TÜRK TİCARET KANUNU m.119 | TÜRK BORÇLAR KANUNU m.404 | TÜRK TİCARET KANUNU m.117 | TÜRK TİCARET KANUNU m.115 | TÜRK BORÇLAR KANUNU m.521,0.0483091787439613,0.0483091787439613,1.0,0.0,0.0,0.0,missing_citation
