question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q086,Ceza Muhakemesi Hukuku,hard,Telekomünikasyon yoluyla iletişimin denetlenmesine hangi şartlarla karar verilebilir?,Bir suç dolayısıyla yapılan soruşturma veya kovuşturmada somut delillere dayanan kuvvetli şüphe sebepleri bulunmalı ve başka suretle delil elde edilmesi imkânı olmamalıdır; ayrıca kanunda sayılan suçlardan biri söz konusu olmalıdır.,"1. Telekomünikasyon yoluyla iletişimin denetlenmesi, Cumhuriyet savcısının kararıyla şüpheli veya sanığın telekomünikasyon yoluyla iletişiminin dinlenebileceği, kayda alınabileceği ve sinyal bilgileri değerlendirilebileceği belirtilmiştir.
2.  Telekomünikasyon yoluyla iletişimin denetlenmesi, Cumhuriyet savcısının kararıyla şüpheli veya sanığın telekomünikasyon yoluyla iletişiminin dinlenebileceği, kayda alınabileceği ve sinyal bilgileri değerlendirilebileceği belirtilmiştir.
3.  ELEKTRONİK HABERLEŞME KANUNU m.4
4.  Not / sınırlılık: Bu madde, telekomünikasyon yoluyla iletişimin denetlenmesi için Cumhuriyet savcısının kararı ile şüpheli veya sanığın iletişiminin dinlenebileceği, kayda alınabileceği ve sinyal bilgileri değerlendirilebileceği belirtilmiştir.",1_5_5271_MADDE_135,1_5_5809_MADDE_4; 1_5_5271_MADDE_135; 1_5_5809_MADDE_59; 1_5_5809_MADDE_6; 1_5_697_MADDE_6; 1_5_5275_MADDE_42; 1_5_697_MADDE_4; 1_5_5809_MADDE_2; 1_5_697_MADDE_7; 1_5_6563_MADDE_11,ELEKTRONİK HABERLEŞME KANUNU m.4 | CEZA MUHAKEMESİ KANUNU m.135 | ELEKTRONİK HABERLEŞME KANUNU m.59 | ELEKTRONİK HABERLEŞME KANUNU m.6 | ULAŞTIRMA VE HABERLEŞME HİZMETLERİNİN OLAĞANÜSTÜ HALLERDE VE SAVAŞTA NE SURETLE YÜRÜTÜLECEĞİNE DAİR KANUN m.6 | CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.42 | ULAŞTIRMA VE HABERLEŞME HİZMETLERİNİN OLAĞANÜSTÜ HALLERDE VE SAVAŞTA NE SURETLE YÜRÜTÜLECEĞİNE DAİR KANUN m.4 | ELEKTRONİK HABERLEŞME KANUNU m.2 | ULAŞTIRMA VE HABERLEŞME HİZMETLERİNİN OLAĞANÜSTÜ HALLERDE VE SAVAŞTA NE SURETLE YÜRÜTÜLECEĞİNE DAİR KANUN m.7 | ELEKTRONİK TİCARETİN DÜZENLENMESİ HAKKINDA KANUN m.11,0.037037037037037,0.037037037037037,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q150,Ceza Hukuku,medium,Dava zamanaşımı ceza hukukunda hangi sonucu doğurur?,Dava zamanaşımı süresinin dolması hâlinde artık kamu davası açılamaz veya açılmış dava düşer.,"1. Dava zamanaşımı, Türk Ceza Kanunu'nun madde 67'de belirtilen şartlar ve koşullar çerçevesinde, soruşturma ve kovuşturma yapılmasının, izin veya karar alınması veya diğer bir mercide çözülmesi gereken bir meselenin sonucuna bağlı bulunduğu hallerde, izin veya kararın alınmasına veya meselenin çözülmesine veya kanun gereğince hakkında kaçak olduğu hususunda karar verilmiş olan suç faili hakkında bu karar kaldırılıncaya kadar dava zamanaşımı durur.
2. Dava zamanaşımı, Türk Ceza Kanunu'nun madde 67'de belirtilen şartlar ve koşullar çerçevesinde, soruşturma ve kovuşturma yapılmasının, izin veya karar alınması veya diğer bir mercide çözülmesi gereken bir meselenin sonucuna bağlı bulunduğu hallerde, izin veya kararın alınmasına veya meselenin çözülmesine veya kanun gereğince hakkında kaçak olduğu hususunda karar verilmiş olan suç faili hakkında bu karar kaldırılıncaya kadar dava zamanaşımı durur.
3. Madde 67, Türk Ceza Kanunu'nda, dava zamanaşımı durması için gerekli şartları belirtiyor.
4. Not: Bu cevap, Türk Ceza Kanunu'nun madde 67'de belirtilen şartları ve koşullar çerçevesinde, soruşturma ve kovuşturma yapılmasının, izin veya karar alınması veya diğer bir mercide çözülmesi gereken bir meselenin sonucuna bağlı bulunduğu hallerde, izin veya kararın alınmasına veya meselenin çözülmesine veya kanun gereğince hakkında kaçak olduğu hususunda karar verilmiş olan suç faili hakkında bu karar kaldırıl",1_5_5237_MADDE_66,1_5_5237_MADDE_67; 1_5_5237_MADDE_72; 1_5_5237_MADDE_66; 1_3_2004_MADDE_7; 1_5_5237_MADDE_69; 1_5_6098_MADDE_157; 1_5_477_MADDE_43; 1_5_5312_MADDE_12; 1_5_477_MADDE_44; 1_5_2918_MADDE_109,"TÜRK CEZA KANUNU m.67 | TÜRK CEZA KANUNU m.72 | TÜRK CEZA KANUNU m.66 | İCRA VE İFLAS KANUNU m.7 | TÜRK CEZA KANUNU m.69 | TÜRK BORÇLAR KANUNU m.157 | DİSİPLİN MAHKEMELERİ KURULUŞU, YARGILAMA USULÜ VE DİSİPLİN SUÇ VE CEZALARI HAKKINDA KANUN m.43 | DENİZ ÇEVRESİNİN PETROL VE DİĞER ZARARLI MADDELERLE KİRLENMESİNDE ACİL DURUMLARDA MÜDAHALE VE ZARARLARIN TAZMİNİ ESASLARINA DAİR KANUN m.12 | DİSİPLİN MAHKEMELERİ KURULUŞU, YARGILAMA USULÜ VE DİSİPLİN SUÇ VE CEZALARI HAKKINDA KANUN m.44 | KARAYOLLARI TRAFİK KANUNU m.109",0.0379146919431279,0.0379146919431279,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q177,Ticaret Hukuku,medium,Acentenin ücret hakkı hangi durumda doğar?,"Acente, aracılık ettiği veya yaptığı işlemler nedeniyle kanunda öngörülen şartlarla ücret isteyebilir.","1. Acentenin ücret hakkı hangi durumda doğar?
2. Acentenin ücret hakkı doğar.
3. TÜRK TİCARET KANUNU m.114
4. Not / sınırlılık: Bu madde, acentelik sözleşmesi ile ilgili olarak ücret hakkını açıkça belirtiyor.",1_5_6102_MADDE_113,1_5_6102_MADDE_114; 1_5_6102_MADDE_113; 1_5_6102_MADDE_112; 1_5_6102_MADDE_116; 1_5_6102_MADDE_115; 1_5_6102_MADDE_122; 1_5_6102_MADDE_120; 1_5_1618_MADDE_35; 1_5_6102_MADDE_119; 1_5_5684_MADDE_23,TÜRK TİCARET KANUNU m.114 | TÜRK TİCARET KANUNU m.113 | TÜRK TİCARET KANUNU m.112 | TÜRK TİCARET KANUNU m.116 | TÜRK TİCARET KANUNU m.115 | TÜRK TİCARET KANUNU m.122 | TÜRK TİCARET KANUNU m.120 | SEYAHAT ACENTALARI VE SEYAHAT ACENTALARI BİRLİĞİ KANUNU m.35 | TÜRK TİCARET KANUNU m.119 | SİGORTACILIK KANUNU m.23,0.0444444444444444,0.0444444444444444,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q031,Ceza Muhakemesi Hukuku,medium,"Soruşturma aşamasında ""gizlilik kararı"" (kısıtlama) hangi belgeleri kapsayamaz?","Soruşturma evresinde kısıtlama kararı verilse bile müdafi; şüphelinin ifadesine, bilirkişi raporlarına ve hazır bulunmaya yetkili olduğu diğer adli işlemlere ilişkin tutanaklara erişebilir. Bu belgeler kısıtlama kararının kapsamı dışında kalır.","1. Gizliliğin kısıtlanması, bu kanunlar kapsamında belirtilen güvenlik soruşturması ve arşiv araştırması işlemlerinin her evresinde gizliliğe uyulmasıyla ilgilidir.
2. Bu cevap, verilen mevzuat bağlamına dayanarak verilen cevap.
3. GÜVENLİK SORUŞTURMASI VE ARŞİV ARAŞTIRMASI KANUNU m.9, 6698 sayılı Kanun, 10/7/1953 tarihli ve 6136 sayılı Ateşli Silahlar ve Bıçaklar ile Diğer Aletler Hakkında Kanunda tanımlanan silah kaçakçılığı (madde 12), 19/10/2005 tarihli ve 5411 sayılı Bankacılık Kanununun 160 ıncı maddesinde tanımlanan zimmet suçu, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununda tanımlanan suçlar.
4. Bu cevap, verilen mevzuat bağlamına dayanarak verilen cevap.",1_5_5271_MADDE_153,1_5_7315_MADDE_9; 1_5_7315_MADDE_8; 1_5_4982_MADDE_15; 1_5_5271_MADDE_125; 1_5_7315_MADDE_10; 1_5_4982_MADDE_20; 1_5_4982_MADDE_27; 1_5_4982_MADDE_16; 1_5_7315_MADDE_11; 1_5_5271_MADDE_153,GÜVENLİK SORUŞTURMASI VE ARŞİV ARAŞTIRMASI KANUNU m.9 | GÜVENLİK SORUŞTURMASI VE ARŞİV ARAŞTIRMASI KANUNU m.8 | BİLGİ EDİNME HAKKI KANUNU m.15 | CEZA MUHAKEMESİ KANUNU m.125 | GÜVENLİK SORUŞTURMASI VE ARŞİV ARAŞTIRMASI KANUNU m.10 | BİLGİ EDİNME HAKKI KANUNU m.20 | BİLGİ EDİNME HAKKI KANUNU m.27 | BİLGİ EDİNME HAKKI KANUNU m.16 | GÜVENLİK SORUŞTURMASI VE ARŞİV ARAŞTIRMASI KANUNU m.11 | CEZA MUHAKEMESİ KANUNU m.153,0.0629921259842519,0.0629921259842519,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q186,İş Hukuku,medium,İşverenin ücret ödeme borcunun temel içeriği nedir?,"İşveren, işçiye yaptığı iş karşılığında sözleşme veya kanun hükümlerine uygun ücret ödemekle yükümlüdür.","1. İşveren, işçinin işveren tarafından bilinen veya bilinmesi gereken yetenek ve nitelikleri göz önünde tutulması halinde, işçiye kusuruyla verdiği her türlü zarardan sorumlu olur. İşveren, işçiye işin sonucundan pay alma hakkı vermez.

2. İşveren, işçiye işin sonucundan pay alma hakkı vermez.

3.  [1] TÜRK BORÇLAR KANUNU m.400
[2] TÜRK BORÇLAR KANUNU m.411
[3] TÜRK BORÇLAR KANUNU m.401
[4] TÜRK BORÇLAR KANUNU m.467
[5] TÜRK BORÇLAR KANUNU m.408
[6] TÜRK BORÇLAR KANUNU m.407
[7] TÜRK BORÇLAR KANUNU m.462
[8] TÜRK BORÇLAR KANUNU m.414
[9] TÜRK BORÇLAR KANUNU m.402

4.  İşveren, işçiye işin sonucundan pay alma hakkı vermez.",1_5_4857_MADDE_32,1_5_6098_MADDE_400; 1_5_6098_MADDE_411; 1_5_6098_MADDE_401; 1_5_6098_MADDE_467; 1_5_6098_MADDE_408; 1_5_6098_MADDE_407; 1_5_6098_MADDE_462; 1_5_6098_MADDE_414; 1_5_6098_MADDE_402; 1_5_4857_MADDE_32,TÜRK BORÇLAR KANUNU m.400 | TÜRK BORÇLAR KANUNU m.411 | TÜRK BORÇLAR KANUNU m.401 | TÜRK BORÇLAR KANUNU m.467 | TÜRK BORÇLAR KANUNU m.408 | TÜRK BORÇLAR KANUNU m.407 | TÜRK BORÇLAR KANUNU m.462 | TÜRK BORÇLAR KANUNU m.414 | TÜRK BORÇLAR KANUNU m.402 | İŞ KANUNU m.32,0.065040650406504,0.048780487804878,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q001,Anayasa Hukuku,easy,Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için olağan kanun yollarının tüketilme şartı nedir?,"Bireysel başvuru yapılabilmesi için ihlale ilişkin olağan kanun yollarının tüketilmiş olması gerekir. Başvuru, nihai kararın veya başvuru yolunun tüketildiği işlemin öğrenilmesinden sonra kanundaki süre içinde yapılır.","1. Bireysel başvurular, bu Kanunda ve İçtüzükte belirtilen şartlara uygun olarak doğrudan ya da mahkemeler veya yurt dışı temsilcilikler vasıtasıyla yapılabilir. Başvuru yollarının tüketilme şartı, Anayasa Mahkemesi'nde bireysel başvuruların kabul edilebilirlik şartları ve incelenmesi.
2. Bu Kanun, bireysel başvuruların kabul edilebilirlik şartları ve incelenmesi.
3. Dayanak maddeler:
    - ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.47
    - ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.45
    - ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.46
    - TÜRKİYE CUMHURİYETİ ANAYASASI geçici m.18
4. Not / sınırlılık: 
    - Bu cevap, verilen mevzuat bağlamına dayanarak verilen sorunun cevabını verir. 
    - Bu cevap, Anayasa Mahkemesi'nin bireysel başvuruların kabul edilebilirlik şartları ve incelenmesi.",1_5_2709_MADDE_148,1_5_6216_MADDE_47; 1_5_6216_MADDE_45; 1_5_6216_MADDE_46; 1_5_6384_GEÇİCİ_MADDE_2; 1_5_2709_GEÇİCİ_MADDE_18; 1_5_2709_MADDE_148; 1_5_6216_MADDE_48; 1_5_6216_MADDE_40; 1_5_4734_MADDE_22; 1_5_6216_MADDE_51,ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.47 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.45 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.46 | TAZMİNAT KOMİSYONUNUN GÖREVLERİ İLE ÇALIŞMA USUL VE ESASLARI HAKKINDA KANUN geçici m.2 | TÜRKİYE CUMHURİYETİ ANAYASASI geçici m.18 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.48 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.40 | KAMU İHALE KANUNU m.22 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.51,0.0694444444444444,0.0416666666666666,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q144,Ceza Hukuku,medium,Akıl hastalığı ceza sorumluluğunu hangi durumda kaldırır?,İşlediği fiilin hukuki anlam ve sonuçlarını algılayamayan veya davranışlarını yönlendirme yeteneği önemli derecede azalmış olan akıl hastasına ceza verilmez.,"1. Akıl hastalığı ceza sorumluluğunu kaldırır.
2.  Akıl hastalığına tutulan hükümlünün cezasının infazı geriye bırakılır ve hükümlü, iyileşinceye kadar Türk Ceza Kanununun 57 nci maddesinde belirtilen sağlık kurumunda koruma ve tedavi altına alınır. Sağlık kurumunda geçen süreler cezaevinde geçmiş sayılır.
3.  [1]
4.  Not / sınırlılık: Bu cevap, verilen mevzuat bağlamına dayanarak verilen cevap.",1_5_5237_MADDE_32,1_5_5275_MADDE_16; 1_5_5237_MADDE_32; 1_5_5237_MADDE_31; 1_5_5237_MADDE_57; 1_5_5326_MADDE_11; 1_5_5237_MADDE_175; 1_5_5395_MADDE_11; 1_5_4721_MADDE_474; 1_5_5271_MADDE_109; 1_5_5271_MADDE_74,CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.16 | TÜRK CEZA KANUNU m.32 | TÜRK CEZA KANUNU m.31 | TÜRK CEZA KANUNU m.57 | KABAHATLER KANUNU m.11 | TÜRK CEZA KANUNU m.175 | ÇOCUK KORUMA KANUNU m.11 | TÜRK MEDENİ KANUNU m.474 | CEZA MUHAKEMESİ KANUNU m.109 | CEZA MUHAKEMESİ KANUNU m.74,0.0821917808219178,0.0547945205479452,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q051,Anayasa Hukuku,easy,Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için hangi temel şartlar aranır?,"Bireysel başvuru yapılabilmesi için güncel ve kişisel bir hakkın kamu gücü tarafından ihlal edilmiş olması, başvurucunun bu ihlalden doğrudan etkilenmesi ve olağan kanun yollarının tüketilmiş olması gerekir.","1. Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için hangi temel şartlar aranır?
2. Bireysel başvurular, bu Kanunda ve İçtüzükte belirtilen şartlara uygun olarak doğrudan ya da mahkemeler veya yurt dışı temsilcilikler vasıtasıyla yapılabilir. Başvurunun diğer yollarla kabulüne ilişkin usul ve esaslar İçtüzükle düzenlenir.
3. Madde 47, 45, 46 ve 48'den faydalanarak cevap verin.
4. Not / sınırlılık

**Cevap:**

1. Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için, **Anayasa Mahkemesi'nin kuruluşu ve yargılama usulleri** ile ilgili **Madde 47**'de belirtilen şartlar aranır.

2. Bireysel başvurular, bu Kanunda ve İçtüzükte belirtilen şartlara uygun olarak doğrudan ya da mahkemeler veya yurt dışı temsilcilikler vasıtasıyla yapılabilir. Başvurunun diğer yollarla kabulüne ilişkin usul ve esaslar İçtüzükle düzenlenir.

3. Madde 47: Bireysel başvurular, bu Kanunda ve İçtüzükte belirtilen şartlara uygun olarak doğrudan ya da mahkemeler veya yurt dışı temsilcilikler vasıtasıyla yapılabilir. Başvurunun diğer yollarla kabulüne ilişkin usul ve esaslar İçtüzükle düzenlenir.
Madde 45: Herkes, Anayasa'da güvence altına alınmış temel hak ve",1_5_2709_MADDE_148,1_5_6216_MADDE_47; 1_5_6216_MADDE_45; 1_5_6216_MADDE_48; 1_5_6216_MADDE_46; 1_5_2709_GEÇİCİ_MADDE_18; 1_5_2709_MADDE_148; 1_5_2709_MADDE_146; 1_5_6216_MADDE_2; 1_5_6216_MADDE_40; 1_5_6216_MADDE_9,ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.47 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.45 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.48 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.46 | TÜRKİYE CUMHURİYETİ ANAYASASI geçici m.18 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | TÜRKİYE CUMHURİYETİ ANAYASASI m.146 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.2 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.40 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.9,0.0846560846560846,0.0846560846560846,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q047,İş Hukuku,easy,"İş güvencesinden yararlanmak için gerekli olan ""işçi sayısı"" ve ""kıdem"" şartı nedir?","İş güvencesi hükümlerinden yararlanmak için işçinin belirsiz süreli iş sözleşmesiyle çalışması, işyerinde otuz veya daha fazla işçi bulunması ve işçinin en az altı aylık kıdeminin olması gerekir.","1. İş güvencesinden yararlanmak için gerekli olan ""işçi sayısı"" ve ""kıdem"" şartı nedir?
2. İşçi sayısı ve kıdem şartları, İŞ KANUNU'nda belirtilmiştir.
3. İŞ KANUNU'nda madde 30'da işçi sayısı ve kıdem şartları belirtilmiştir.
4. İŞ KANUNU'nda madde 30'da işçi sayısı ve kıdem şartları belirtilmiştir.

**Açıklama:**

* **İşçi sayısı:**  İşverenler, elli veya daha fazla işçi çalıştırdıkları özel sektör işyerlerinde yüzde üç engelli, kamu işyerlerinde ise yüzde dört engelli ve yüzde iki eski hükümlü işçiyi veya 21/6/1927 tarihli ve 1111 sayılı Askerlik Kanunu veya 16/6/1927 tarihli ve 1076 sayılı Yedek Subaylar ve Yedek Askeri Memurlar Kanunu kapsamına giren ve askerlik hizmetini yaparken 12/4/1991 tarihli ve 3713 sayılı Terörle Mücadele Kanununun 21 inci maddesinde sayılan terör olaylarının sebep ve tesiri sonucu malul sayılmayacak şekilde yaralananları meslek, beden ve ruhi durumlarına uygun işlerde çalıştırmakla yükümlüdürler. 
* **Kıdem:**  İşçi sayısı ve kıdem şartları, İŞ KANUNU'nda madde 30'da işçi sayısı ve kıdem şartları belirtilmiştir. 

**Not:** İŞ KANUNU'nda mad",1_5_4857_MADDE_18,1_5_4857_MADDE_30; 1_5_6331_MADDE_7; 1_5_4857_MADDE_18; 1_5_6331_MADDE_20; 1_5_4857_MADDE_29; 1_5_6331_MADDE_3; 1_5_1475_MADDE_14; 1_5_5502_MADDE_28; 1_5_6331_MADDE_6; 1_5_6331_MADDE_15,İŞ KANUNU m.30 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.7 | İŞ KANUNU m.18 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.20 | İŞ KANUNU m.29 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.3 | İŞ KANUNU m.14 | SOSYAL GÜVENLİK KURUMUNA İLİŞKİN BAZI DÜZENLEMELER HAKKINDA KANUN m.28 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.6 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.15,0.0891089108910891,0.0891089108910891,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q139,Borçlar Hukuku,medium,Takas hangi alacaklar bakımından mümkün değildir?,İfa edilmesi devlet eliyle zorunlu olmayan alacaklar ile nafaka gibi özel olarak korunmuş bazı alacaklarda takas mümkün değildir.,"1. Takas mümkün değildir.
2. İCRA VE İFLAS KANUNU m.200'de belirtilen maddeye göre, müflisin alacaklısı iflas açıldıktan sonra müflisin alacaklısı olursa takas yapılamaz.
3. İCRA VE İFLAS KANUNU m.200'de belirtilen maddeye göre, müflisin alacaklısı iflas açıldıktan sonra müflisin veya masanın borçlusu olursa takas yapılamaz.
4. Not: İcra ve İflas Kanunu m.200'de belirtilen maddeye göre, alacaklı alacağını müflisin kendinde olan alacağı ile takas edebilir.",1_5_6098_MADDE_144,1_3_2004_MADDE_200; 1_5_6102_MADDE_93; 1_5_6102_MADDE_242; 1_5_6098_MADDE_144; 1_5_6098_MADDE_257; 1_5_6098_MADDE_143; 1_5_6102_MADDE_1480; 1_5_6098_MADDE_141; 1_5_6098_MADDE_139; 1_5_6102_MADDE_327,İCRA VE İFLAS KANUNU m.200 | TÜRK TİCARET KANUNU m.93 | TÜRK TİCARET KANUNU m.242 | TÜRK BORÇLAR KANUNU m.144 | TÜRK BORÇLAR KANUNU m.257 | TÜRK BORÇLAR KANUNU m.143 | TÜRK TİCARET KANUNU m.1480 | TÜRK BORÇLAR KANUNU m.141 | TÜRK BORÇLAR KANUNU m.139 | TÜRK TİCARET KANUNU m.327,0.1063829787234042,0.0638297872340425,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q117,İş Hukuku,medium,İş güvencesi için işyerinde en az kaç işçi çalışması gerekir?,İş güvencesi hükümlerinin uygulanabilmesi için işverenin aynı işkolunda otuz veya daha fazla işçi çalıştırması gerekir.,"1. İşyerinde en az 10 işçi çalışması gerekir.
2. Bu durum, işyerinin 20 ile 100 işçi arasında çalışanı bulunan işyerlerindedir.
3. Bu durum, İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.20'de belirtilmiştir.
4. Not: Bu cevap, verilen mevzuat bağlamına dayanarak verilen cevap olarak nitelendirilir.


**Not:** Bu cevap, verilen mevzuat bağlamına dayanarak verilen cevap olarak nitelendirilir.",1_5_4857_MADDE_18,1_5_6331_MADDE_20; 1_5_4857_MADDE_29; 1_5_6331_MADDE_22; 1_5_4857_MADDE_30; 1_5_4857_MADDE_18; 1_5_6331_MADDE_3; 1_5_4857_MADDE_3; 1_5_6331_MADDE_6; 1_5_6331_MADDE_23; 1_5_4857_MADDE_2,İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.20 | İŞ KANUNU m.29 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.22 | İŞ KANUNU m.30 | İŞ KANUNU m.18 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.3 | İŞ KANUNU m.3 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.6 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.23 | İŞ KANUNU m.2,0.1081081081081081,0.081081081081081,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q093,Medeni Hukuk,medium,Altsoy bulunmayan durumda sağ kalan eşin miras payı ne kadardır?,"Mirasbırakanın altsoyu yoksa ve ana-baba zümresi mirasçı oluyorsa, sağ kalan eş mirasın yarısını alır.","1. Sağ kalan eşin miras payı, mirasbırakanın altsoyu bulunmayan durumda, miras payı olarak mirasın dörtte biridir.
2. Bu cevap, TÜRK MEDENİ KANUNU m.497'de belirtilen ""Altsoyu, ana ve babası ve onların altsoyu bulunmayan mirasbırakanın mirasçıları, büyük ana ve büyük babalarıdır. Bunlar, eşit olarak mirasçıdırlar."" ifadesine dayanmaktadır.
3. Madde 497, mirasbırakanın altsoyu bulunmayan durumda, mirasın dörtte biri olarak miras payı olarak mirasın dörtte biri olarak belirtilmiştir.
4. Not: Bu cevap, TÜRK MEDENİ KANUNU m.497'de belirtilen ""Altsoyu, ana ve babası ve onların altsoyu bulunmayan mirasbırakanın mirasçıları, büyük ana ve büyük babalarıdır. Bunlar, eşit olarak mirasçıdırlar."" ifadesine dayanmaktadır.",1_5_4721_MADDE_499,1_5_4721_MADDE_497; 1_5_4721_MADDE_499; 1_5_4721_MADDE_613; 1_5_4721_MADDE_496; 1_5_4721_MADDE_276; 1_5_4721_MADDE_579; 1_5_4721_MADDE_506; 1_5_4721_MADDE_236; 1_5_4721_MADDE_505; 1_5_4721_MADDE_255,TÜRK MEDENİ KANUNU m.497 | TÜRK MEDENİ KANUNU m.499 | TÜRK MEDENİ KANUNU m.613 | TÜRK MEDENİ KANUNU m.496 | TÜRK MEDENİ KANUNU m.276 | TÜRK MEDENİ KANUNU m.579 | TÜRK MEDENİ KANUNU m.506 | TÜRK MEDENİ KANUNU m.236 | TÜRK MEDENİ KANUNU m.505 | TÜRK MEDENİ KANUNU m.255,0.1238938053097345,0.0884955752212389,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
