question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q049,İş Hukuku,medium,"İşverenin ""eşit davranma borcu""na aykırılık halinde işçinin talep edebileceği tazminat miktarı nedir?","Eşit davranma borcuna aykırılık halinde işçi, yoksun bırakıldığı haklarını ve ayrıca dört aya kadar ücreti tutarında uygun bir tazminatı talep edebilir.","1. İşverenin ""eşit davranma borcu""na aykırılık halinde işçinin talep edebileceği tazminat miktarı, aylık ücretin dörtte birine eşit bir tazminat isteme hakkına sahiptir. İşverenin, ayrıca ek zararlarının giderilmesini isteme hakkı da vardır. İşveren zarara uğramamışsa veya uğradığı zarar işçinin aylık ücretinin dörtte birinden az ise, hâkim tazminatı indirebilir. Tazminat isteme hakkı takas yoluyla sona ermemişse işveren, işçinin işe başlamamasından veya işi bırakmasından başlayarak otuz gün içinde, dava veya takip yoluyla bu hakkını kullanmak zorundadır. Aksi takdirde, tazminat isteme hakkı düşer. V. İşçinin veya işverenin ölümü 1. İşçinin ölümü

Bu kaynak, kesin ve kesin olmayan kaynaklar olarak değerlendirilir. Bu kaynak, kesin olmayan kaynaklar olarak değerlendirildiğinde, kesin olmayan kaynakların kesin olmayan kaynakların kesin olmayan kaynakları olarak değerlendirilmesi durumunda geçerlidir. Bu kaynak, kesin olmayan kaynaklar olarak değerlendirildiğinde, kesin olmayan kaynakların kesin olmayan kaynakları olarak değerlendirilmesi durumunda geçerli değildir. Bu kaynak, kesin olmayan kaynaklar olarak değerlendirildiğinde, kesin olmayan kaynakların kesin olmayan kaynakları olarak değerlendirilmesi durumunda geçerlidir. Bu kaynak, kesin olmayan kaynaklar olarak değerlendirildiğinde, kesin olmayan kaynakların kesin olmayan kaynakları olarak değerlendirilmesi durumunda geçerli değildir. Bu kaynak, kesin olmayan kaynaklar olarak değerlendirildiğinde, kesin olmayan kaynakların kesin olmayan kaynakları olarak değerlendirilmesi durumunda geçerlidir. Bu kaynak, kesin olmayan",1_5_4857_MADDE_5,1_5_6098_MADDE_439; 1_5_6098_MADDE_446; 1_5_6331_MADDE_26; 1_5_4857_MADDE_99; 1_5_6098_MADDE_438; 1_5_6098_MADDE_417; 1_5_4857_MADDE_98; 1_5_4632_MADDE_22; 1_5_1475_MADDE_14; 1_5_4857_MADDE_102,TÜRK BORÇLAR KANUNU m.439 | TÜRK BORÇLAR KANUNU m.446 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.26 | İŞ KANUNU m.99 | TÜRK BORÇLAR KANUNU m.438 | TÜRK BORÇLAR KANUNU m.417 | İŞ KANUNU m.98 | BİREYSEL EMEKLİLİK TASARRUF VE YATIRIM SİSTEMİ KANUNU m.22 | İŞ KANUNU m.14 | İŞ KANUNU m.102,0.0825688073394495,0.055045871559633,0.0,0.0,0.0,0.0,retrieval_miss
Q064,Borçlar Hukuku,medium,Temerrüt için ihtar hangi durumda aranmaz?,"İfa günü taraflarca birlikte belirlenmişse veya sözleşmede saklı tutulan bir hakka dayanılarak taraflardan biri usulüne uygun bildirimle ifa gününü belirlemişse, bu günün geçmesiyle borçlu ihtara gerek olmaksızın temerrüde düşer.","1. Temerrüt için ihtar aranmaz. Bu tür bir ihtar, temerrüt hükümlerine aykırıdır.

2. Bu açıklama, verilen mevzuat bağlamına dayanmaktadır.

3. Bağlantılı madde: MADDE 23.

4. Not / sınırlılık: Bu cevap, sadece verilen mevzuat bağlamına dayanmaktadır. Uydurma kanun, madde, karar veya kaynak üretme.",1_5_6098_MADDE_117,0_1_9_MADDE_23; 1_5_5543_MADDE_36; 1_3_1262_MADDE_2; 1_3_1593_MADDE_87; 1_5_3628_MADDE_18; 1_3_2004_MADDE_72; 1_5_6098_MADDE_119; 1_3_6245_MADDE_52; 1_3_7201_MADDE_4; 1_3_1593_MADDE_66,"AMELİYATI İSKAİYE İŞLETME KANUNU MUVAKKATI m.23 | İSKÂN KANUNU m.36 | İSPENÇİYARİ VE TIBBİ MÜSTAHZARLAR KANUNU m.2 | UMUMİ HIFZISSIHHA KANUNU m.87 | MAL BİLDİRİMİNDE BULUNULMASI, RÜŞVET VE YOLSUZLUKLARLA MÜCADELE KANUNU m.18 | İCRA VE İFLAS KANUNU m.72 | TÜRK BORÇLAR KANUNU m.119 | HARCIRAH KANUNU m.52 | TEBLİGAT KANUNU m.4 | UMUMİ HIFZISSIHHA KANUNU m.66",0.0845070422535211,0.056338028169014,0.0,1.0,0.0,0.0,retrieval_miss
Q005,Anayasa Hukuku,medium,"Kanun Hükmünde Kararnamelerin (KHK) yerini alan ""Cumhurbaşkanlığı Kararnameleri"" hangi konularda düzenlenemez?","Cumhurbaşkanlığı kararnameleri; temel haklar, kişi hakları ve ödevleri ile siyasi haklar ve ödevler alanında düzenleme yapamaz. Kanunda açıkça düzenlenen konularda da kararname çıkarılamaz; kanun ile kararname çatışırsa kanun uygulanır.","1. Kanun Hükmünde Kararnamelerin (KHK) yerini alan ""Cumhurbaşkanlığı Kararnameleri"" sadece Cumhurbaşkanının ve Cumhurbaşkanlığı kararnamelerinin uygulanmasında kullanılabileceği belirtilmiştir. Bu tür kararnameler, kamu idarelerinin mali yönetimi, kamu hizmetlerinin yürütülmesi ve kamu kaynaklarının kullanımı gibi konularda düzenlenebilir.

2. Bağlamda verilen madde, KHK'ların uygulanmasında belirtilen hükümlerin dışında başka hükümler uygulanmasını engellemektedir. bu hüküm, KHK'ların sadece belirtilen konularda kullanılabileceğini belirtir.

3. Dayanak maddeler: KHK'ların yerini alan ""Cumhurbaşkanlığı Kararnameleri"" sadece Cumhurbaşkanının ve Cumhurbaşkanlığı kararnamelerinin uygulanmasında kullanılabileceği belirtilmiştir. Bu tür kararnameler, kamu idarelerinin mali yönetimi, kamu hizmetlerinin yürütülmesi ve kamu kaynaklarının kullanımı gibi konularda düzenlenebilir.

4. Not / sınırlılık: Bu cevap, sadece verilen mevzuat bağlamına dayanmaktadır. Bağlamda verilen kaynak, bu konuda yeterli bilgi sağlayamayabilir.",1_5_2709_MADDE_104,1_5_3686_MADDE_10; 1_5_3067_MADDE_8; 1_5_2522_MADDE_3; 1_5_3298_MADDE_7; 1_5_5523_MADDE_14; 1_5_3346_MADDE_16; 1_5_6328_MADDE_37; 1_5_3011_MADDE_5; 1_5_7088_MADDE_7; 1_5_2983_GEÇİCİ_MADDE_1,İNSAN HAKLARINI İNCELEME KOMİSYONU KANUNU m.10 | KALKINMA PLANLARININ YÜRÜRLÜĞE KONMASI VE BÜTÜNLÜĞÜNÜN KORUNMASI HAKKINDA KANUN m.8 | KAMU KURULUŞLARININ YURT DIŞINDAKİ İHALELERE KATILMASI HAKKINDA KANUN m.3 | UYUŞTURUCU MADDELERLE İLGİLİ KANUN m.7 | CUMHURBAŞKANLIĞINA BAĞLI OFİSLERE İLİŞKİN BAZI DÜZENLEMELER YAPILMASI HAKKINDA KANUN m.14 | KAMU İKTİSADİ TEŞEBBÜSLERİ İLE FONLARIN TÜRKİYE BÜYÜK MİLLET MECLİSİNCE DENETLENMESİNİN DÜZENLENMESİ HAKKINDA KANUN m.16 | KAMU DENETÇİLİĞİ KURUMU KANUNU m.37 | RESMİ GAZETE'DE YAYIMLANACAK OLAN YÖNETMELİKLER HAKKINDA KANUN m.5 | OLAĞANÜSTÜ HAL KAPSAMINDA BAZI TEDBİRLER ALINMASI HAKKINDA KANUN HÜKMÜNDE KARARNAMENİN KABUL EDİLMESİNE DAİR KANUN m.7 | TASARRUFLARIN TEŞVİKİ VE KAMU YATIRIMLARININ HIZLANDIRILMASI HAKKINDA KANUN geçici m.1,0.0869565217391304,0.072463768115942,0.0,0.0,0.0,0.0,retrieval_miss
Q099,Medeni Hukuk,medium,Aile yurdu kurulunca malik üzerindeki temel sınırlama nedir?,"Aile yurdu olarak özgülenen taşınmaz ve eklentileri üzerinde malik, kanunda öngörülen sınırlar dışında serbestçe tasarruf edemez; aileyi korumaya yönelik kayıtlar doğar.","1. Kısa cevap: Aile yurdu hâline getirilecek taşınmazların büyüklüğü, üzerindeki rehin haklarına ve malikin diğer mallarına bakılmaksızın, bir ailenin normal geçimine ve barınmasına yetecek ölçüden fazla olamaz. Mahkemece haklı sebeplere dayanılarak geçici bir istisna kabul edilmiş olmadıkça malikin, taşınmazı veya üzerindeki tesisi kendisinin işletmesi ya da konutta oturması zorunludur. 2. Usul ve şekil a. İlân

2. Şartlar / açıklama: Bu açıklama, verilen mevzuat bağlamına dayanmaktadır. Bu kaynak, kesin ve yeterli bilgiler sağlar.

3. Dayanak maddeler: TÜRK MEDENİ KANUNU m.387, m.389, m.394, m.372, m.391.

4. Not / sınırlılık: Bu açıklama, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar. Bu kaynak, kesin ve yeterli bilgiler sağlar",1_5_4721_MADDE_386,1_5_4721_MADDE_387; 1_5_4721_MADDE_389; 1_5_4721_MADDE_394; 1_5_4721_MADDE_386; 1_5_4721_MADDE_390; 1_5_4721_MADDE_393; 1_5_4342_MADDE_22; 1_5_4721_MADDE_372; 1_5_634_MADDE_42; 1_5_4721_MADDE_391,TÜRK MEDENİ KANUNU m.387 | TÜRK MEDENİ KANUNU m.389 | TÜRK MEDENİ KANUNU m.394 | TÜRK MEDENİ KANUNU m.386 | TÜRK MEDENİ KANUNU m.390 | TÜRK MEDENİ KANUNU m.393 | MERA KANUNU m.22 | TÜRK MEDENİ KANUNU m.372 | KAT MÜLKİYETİ KANUNU m.42 | TÜRK MEDENİ KANUNU m.391,0.0242914979757085,0.0242914979757085,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q160,Ceza Muhakemesi Hukuku,medium,Uzlaştırma kapsamındaki bir suçta soruşturma aşamasında kural olarak ne yapılır?,"Soruşturma konusu suç uzlaştırma kapsamında ise, yeterli şüphe oluştuğunda kamu davası açılmadan önce uzlaştırma usulü uygulanır.","1. Uzlaştırma kapsamındaki bir suçta soruşturma aşamasında kural olarak, şüpheli ile mağdur veya suçtan zarar gören gerçek veya özel hukuk tüzel kişisinin uzlaştırılması girişiminde bulunulur. bu girişim, şikâyete bağlı suçlar, şikâyete bağlı olup olmadığına bakılmaksızın, Türk Ceza Kanununda yer alan; [93] 1. Kasten yaralama (üçüncü fıkra hariç, madde 86; madde 88), 2. Taksirle yaralama (madde 89), 3. (Ek: 24/11/2016-6763/34 md.) Tehdit (madde 106, birinci fıkra), 4. Konut dokunulmazlığının ihlali (madde 116), 5. (Ek:17/10/2019-7188/26 md.) İş ve çalışma hürriyetinin ihlali (madde 117, birinci fıkra; madde 119, birinci fıkra (c) bendi), 6. (Ek: 24/11/2016-6763/34 md.) Hırsızlık (madde 141), 7. (Ek:17/10/2019-7188/26 md.) Güveni kötüye kullanma (madde 155), 8. (Ek: 24/11/2016-6763/34 md.) Dolandırıcılık (madde 1",1_5_5271_MADDE_253,1_5_5271_MADDE_253; 1_5_5271_MADDE_254; 1_5_4054_MADDE_43; 1_5_4458_MADDE_244; 1_5_5271_MADDE_250; 1_5_6706_MADDE_24; 1_5_2942_MADDE_10; 1_5_6706_MADDE_23; 1_4_213_MADDE_1; 1_5_5271_MADDE_135,CEZA MUHAKEMESİ KANUNU m.253 | CEZA MUHAKEMESİ KANUNU m.254 | REKABETİN KORUNMASI HAKKINDA KANUN m.43 | GÜMRÜK KANUNU m.244 | CEZA MUHAKEMESİ KANUNU m.250 | CEZAÎ KONULARDA ULUSLARARASI ADLÎ İŞ BİRLİĞİ KANUNU m.24 | KAMULAŞTIRMA KANUNU m.10 | CEZAÎ KONULARDA ULUSLARARASI ADLÎ İŞ BİRLİĞİ KANUNU m.23 | VERGİ USUL KANUNU m.1 | CEZA MUHAKEMESİ KANUNU m.135,0.0263157894736842,0.0131578947368421,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q084,Ceza Muhakemesi Hukuku,medium,Müdafiin dosyaya erişiminin kısıtlanamayacağı belgeler hangileridir?,"Şüphelinin ifadesini içeren tutanaklar, bilirkişi raporları ve hazır bulunmaya yetkili olduğu diğer adli işlemlere ilişkin tutanaklar yönünden kısıtlama kararı uygulanamaz.","1. Bu maddeye göre, müdafi, soruşturma evresinde dosya içeriğini inceleyebilir ve istediği belgelerin bir örneğini harçsız olarak alabilir. (2) Bu karar ancak aşağıda sayılan suçlara ilişkin yürütülen soruşturmalarda verilebilir: a) 26/9/2004 tarihli ve 5237 sayılı Türk Ceza Kanununda yer alan; 1. Kasten öldürme (madde 81, 82, 83), 2. Cinsel saldırı (birinci fıkra hariç, madde 102), 3. Çocukların cinsel istismarı (madde 103), 4. Uyuşturucu veya uyarıcı madde imal ve ticareti (madde 188), 5. Suç işlemek amacıyla örgüt kurma (madde 220), 6. Devlet Güvenliğine Karşı Suçlar (madde 302, 303, 304, 307, 308), 7. Anayasal Düzene ve Bu Düzenin İşleyişine Karşı Suçlar (madde 309, 310, 311, 312, 313, 314, 315, 316), 8. Devlet Sırlarına Karşı Suçlar ve Casusluk (madde 326, 327, 328, 329, 330, 331, 333, 334, 335",1_5_5271_MADDE_153,1_5_5271_MADDE_153; 1_5_6458_MADDE_94; 1_5_5549_MADDE_7; 1_3_3894_MADDE_121; 1_5_5202_MADDE_6; 1_5_5271_MADDE_125; 1_5_5352_MADDE_10; 1_5_5271_MADDE_154; 1_5_5271_MADDE_209; 1_5_5275_MADDE_68,CEZA MUHAKEMESİ KANUNU m.153 | YABANCILAR VE ULUSLARARASI KORUMA KANUNU m.94 | SUÇ GELİRLERİNİN AKLANMASININ ÖNLENMESİ HAKKINDA KANUN m.7 | DENİZDE ZABT VE MÜSADERE KANUNU m.121 | SAVUNMA SANAYİİ GÜVENLİĞİ KANUNU m.6 | CEZA MUHAKEMESİ KANUNU m.125 | ADLÎ SİCİL KANUNU m.10 | CEZA MUHAKEMESİ KANUNU m.154 | CEZA MUHAKEMESİ KANUNU m.209 | CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.68,0.027027027027027,0.027027027027027,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q144,Ceza Hukuku,medium,Akıl hastalığı ceza sorumluluğunu hangi durumda kaldırır?,İşlediği fiilin hukuki anlam ve sonuçlarını algılayamayan veya davranışlarını yönlendirme yeteneği önemli derecede azalmış olan akıl hastasına ceza verilmez.,"1. Akıl hastalığına tutulan hükümlünün cezasının infazı geriye bırakılır ve hükümlü, iyileşinceye kadar Türk Ceza Kanununun 57 nci maddesinde belirtilen sağlık kurumunda koruma ve tedavi altına alınır. Sağlık kurumunda geçen süreler cezaevinde geçmiş sayılır. (2) Diğer hastalıklarda cezanın infazına, resmî sağlık kuruluşlarının mahkûmlara ayrılan bölümlerinde devam olunur. Ancak bu durumda bile hapis cezasının infazı, mahkûmun hayatı için kesin bir tehlike teşkil ediyorsa mahkûmun cezasının infazı iyileşinceye kadar geri bırakılır. (3) Yukarıdaki fıkralarda belirtilen geri bırakma kararı, Adlî Tıp Kurumunca düzenlenen ya da Adalet Bakanlığınca belirlenen tam teşekküllü hastanelerin sağlık kurullarınca düzenlenip Adlî Tıp Kurumunca onaylanan rapor üzerine, infazın yapıldığı yer Cumhuriyet Başsavcılığınca verilir. Geri bırakma kararı, mahkûmun tâbi olacağı yükümlülükler belirtilmek suretiyle kendisine ve yasal temsilcisine tebliğ edilir. Mahkûmun geri bırakma süresi içinde bulunacağı yer, kendisi veya yasal temsilcisi tarafından ilgili Cumhuriyet Başsavcılığına bildirilir. Mahkûmun sağlık durumu, geri bırakma kararını veren Cumhuriyet Başsavcılığınca veya onun istemi üzerine, bulunduğu veya tedavisinin yapıldığı yer Cumhuriyet Başsavcılığınca, sağlık raporunda belirtilen sürelere, bir süre bulunmadığı tak",1_5_5237_MADDE_32,1_5_5275_MADDE_16; 1_5_5237_MADDE_32; 1_5_5237_MADDE_31; 1_5_5237_MADDE_57; 1_5_5326_MADDE_11; 1_5_5237_MADDE_175; 1_5_5395_MADDE_11; 1_5_4721_MADDE_474; 1_5_5271_MADDE_109; 1_5_5271_MADDE_74,CEZA VE GÜVENLİK TEDBİRLERİNİN İNFAZI HAKKINDA KANUN m.16 | TÜRK CEZA KANUNU m.32 | TÜRK CEZA KANUNU m.31 | TÜRK CEZA KANUNU m.57 | KABAHATLER KANUNU m.11 | TÜRK CEZA KANUNU m.175 | ÇOCUK KORUMA KANUNU m.11 | TÜRK MEDENİ KANUNU m.474 | CEZA MUHAKEMESİ KANUNU m.109 | CEZA MUHAKEMESİ KANUNU m.74,0.0423280423280423,0.0211640211640211,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q167,Medeni Hukuk,easy,Aile konutu şerhinin temel amacı nedir?,Aile konutu üzerindeki tasarrufların diğer eşin rızası olmaksızın yapılmasını önleyerek aileyi korumaktır.,"1. Aile konutu şerhinin temel amacı, şiddete uğrayan veya şiddete uğrama tehlikesi bulunan kadınların, çocukların, aile bireylerinin ve tek taraflı ısrarlı takip mağduru olan kişilerin korunması ve bu kişilere yönelik şiddetin önlenmesi amacıyla alınacak tedbirlere ilişkin usul ve esasları düzenlemektir. (madde: 1)

2. Bu açıklama, verilen mevzuat bağlamına dayanmaktadır. Bağlamda cevap yoktur.

3. Bağlamda bulunan madde: MADDE 1.

4. Not: Bu kaynak, kesin ve kesin olmayan bilgiler içerebilir. Bu kaynak, sadece verilen mevzuat bağlamına dayanarak cevap vermelidir.",1_5_4721_MADDE_194,1_5_6284_MADDE_1; 1_5_2982_MADDE_1; 1_5_5258_MADDE_1; 1_5_2946_MADDE_1; 1_5_4721_MADDE_194; 1_5_4787_MADDE_1; 1_5_2709_MADDE_41; 1_5_7474_MADDE_1; 1_5_6551_MADDE_1; 1_5_5543_GEÇİCİ_MADDE_1,"AİLENİN KORUNMASI VE KADINA KARŞI ŞİDDETİN ÖNLENMESİNE DAİR KANUN m.1 | KONUT İNŞAATINDA VE KALKINMADA ÖNCELİKLİ YÖRELERDE YAPILACAK YATIRIMLARDA VERGİ, RESİM VE HARÇ İSTİSNA VE MUAFLIKLARI TANINMASI HAKKINDA KANUN m.1 | AİLE HEKİMLİĞİ KANUNU m.1 | KAMU KONUTLARI KANUNU m.1 | TÜRK MEDENİ KANUNU m.194 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.1 | TÜRKİYE CUMHURİYETİ ANAYASASI m.41 | AİLE VE GENÇLİK FONU KURULMASI HAKKINDA KANUN m.1 | TERÖRÜN SONA ERDİRİLMESİ VE TOPLUMSAL BÜTÜNLEŞMENİN GÜÇLENDİRİLMESİNE DAİR KANUN m.1 | İSKÂN KANUNU geçici m.1",0.0449438202247191,0.0449438202247191,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q138,Borçlar Hukuku,medium,Takas hangi şartlarda ileri sürülebilir?,"İki kişi karşılıklı olarak aynı cinsten muaccel alacaklara sahip ise, takas yasağı bulunmadıkça taraflardan her biri borcunu alacağıyla takas edebilir.","1. Takas, ancak borçlunun takas iradesini alacaklıya bildirmesiyle gerçekleşir. Bu durumda her iki borç, takas edilebilecekleri anda daha az olan borç tutarınca sona erer. Cari hesapla ilgili ticarete ilişkin özel teamüller saklıdır. III. Alacaklının rızasıyla takas edilebilir alacaklar

2. Şartlar / açıklama: Bu madde, takas şartlarını belirler. Takas, ancak borçlunun takas iradesini alacaklıya bildirmesiyle gerçekleşir. Bu durumda her iki borç, takas edilebilecekleri anda daha az olan borç tutarınca sona erer. Cari hesapla ilgili ticarete ilişkin özel teamüller saklıdır. III. Alacaklının rızasıyla takas edilebilir alacaklar

3. Dayanak maddeler: MADDE 143, MADDE 139, MADDE 144, MADDE 200, MADDE 327",1_5_6098_MADDE_139,1_5_6098_MADDE_143; 1_5_6098_MADDE_139; 1_5_6098_MADDE_144; 1_3_2004_MADDE_200; 1_5_6102_MADDE_327; 1_5_6362_MADDE_78; 1_5_6098_MADDE_138; 1_5_6102_MADDE_242; 1_5_6098_MADDE_257; 1_5_6102_MADDE_1464,TÜRK BORÇLAR KANUNU m.143 | TÜRK BORÇLAR KANUNU m.139 | TÜRK BORÇLAR KANUNU m.144 | İCRA VE İFLAS KANUNU m.200 | TÜRK TİCARET KANUNU m.327 | SERMAYE PİYASASI KANUNU m.78 | TÜRK BORÇLAR KANUNU m.138 | TÜRK TİCARET KANUNU m.242 | TÜRK BORÇLAR KANUNU m.257 | TÜRK TİCARET KANUNU m.1464,0.0512820512820512,0.0512820512820512,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q029,Ceza Muhakemesi Hukuku,easy,"Mahkemenin ""keşif"" kararı vermesi için gereken şartlar ve keşfin icrası nasıl olur?","Keşif, hâkim veya mahkemenin maddi olayı doğrudan gözlemlemek amacıyla yapılır. Olayın aydınlatılması bakımından gerekli görüldüğünde kararlaştırılır ve işlem tutanağa bağlanır.","1. Mahkeme, keşfin yeri, kapsamı ve zamanı tespit eder. Keşif, davaya bakan mahkemece icra edilir. Keşif konusu, mahkemenin yargı çevresi dışında ise inceleme istinabe suretiyle yapılır. Keşfin yapılması

2. Bu madde, keşfin yeri, kapsamı ve zamanı mahkeme tarafından tespit edilir. Keşif, davaya bakan mahkemece icra edilir. Keşif konusu, mahkemenin yargı çevresi dışında ise inceleme istinabe suretiyle yapılır. Keşfin yapılması

3. Bağlam: HUKUK MUHAKEMELERİ KANUNU m.290, m.289, m.291, m.400. Bu kaynaklar, keşfin yeri, kapsamı ve zamanı mahkeme tarafından tespit eder. Keşif, davaya bakan mahkemece icra edilir. Keşif konusu, mahkemenin yargı çevresi dışında ise inceleme istinabe suretiyle yapılır. Keşfin yapılması

4. Bu kaynak, keşfin yeri, kapsamı ve zamanı mahkeme tarafından tespit eder. Keşif, davaya bakan mahkemece icra edilir. Keşif konusu, mahkemenin yargı çevresi dışında ise inceleme istinabe suretiyle yapılır. Keşfin yapılması",1_5_5271_MADDE_83,1_5_6100_MADDE_290; 1_5_6100_MADDE_289; 1_5_5271_MADDE_83; 1_5_6100_MADDE_291; 1_5_6100_MADDE_288; 1_5_5271_MADDE_84; 1_3_4473_MADDE_14; 1_5_6100_MADDE_400; 1_3_4473_MADDE_21; 1_5_6100_MADDE_402,"HUKUK MUHAKEMELERİ KANUNU m.290 | HUKUK MUHAKEMELERİ KANUNU m.289 | CEZA MUHAKEMESİ KANUNU m.83 | HUKUK MUHAKEMELERİ KANUNU m.291 | HUKUK MUHAKEMELERİ KANUNU m.288 | CEZA MUHAKEMESİ KANUNU m.84 | YANGIN, YERSARSINTISI, SEYLAP VEYA HEYELAN SEBEBİYLE MAHKEME VE ADLİYE DAİRELERİNDE ZİYAA UĞRAYAN DOSYALAR HAKKINDA YAPILACAK MUAMELELERE DAİR KANUN m.14 | HUKUK MUHAKEMELERİ KANUNU m.400 | YANGIN, YERSARSINTISI, SEYLAP VEYA HEYELAN SEBEBİYLE MAHKEME VE ADLİYE DAİRELERİNDE ZİYAA UĞRAYAN DOSYALAR HAKKINDA YAPILACAK MUAMELELERE DAİR KANUN m.21 | HUKUK MUHAKEMELERİ KANUNU m.402",0.0519480519480519,0.0519480519480519,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q108,Ticaret Hukuku,hard,Çekte bulunması gereken zorunlu unsurlardan biri eksik olursa sonuç ne olur?,Kanunda zorunlu unsur olarak öngörülen kayıtları taşımayan senet çek sayılmaz; ancak kanundaki tamamlayıcı kurallar saklıdır.,"1. Çekte bulunması gereken zorunlu unsurlardan biri eksik olursa, çek sayılmaz. Bu unsurlar, çekin düzenlenmesinde belirli şartları yerine getirmemesi anlamına gelir.

2. Bağlamda: TÜRK TİCARET KANUNU m.781. Bu madde, çekin düzenlenmesinde zorunlu unsurlardan biri eksik olması durumunda çek sayılmasını engellediği için bu tür bir durum söz konusu değildir.

3. Bağlamda: TÜRK TİCARET KANUNU m.781. Bu madde, çekin düzenlenmesinde zorunlu unsurlardan biri eksik olması durumunda çek sayılmasını engellediği için bu tür bir durum söz konusu değildir.

4. Not / sınırlılık: Bu tür bir durum söz konusu değildir. Bu kaynak, bu tür bir bilgiyi içermez.",1_5_6102_MADDE_780,1_5_6102_MADDE_781; 1_5_5941_MADDE_3; 1_5_5941_MADDE_5; 1_5_5941_MADDE_2; 1_5_6102_MADDE_783; 1_5_6102_MADDE_780; 1_5_6102_MADDE_822; 1_5_2918_MADDE_25; 1_5_6102_MADDE_785; 1_5_6102_MADDE_803,TÜRK TİCARET KANUNU m.781 | ÇEK KANUNU m.3 | ÇEK KANUNU m.5 | ÇEK KANUNU m.2 | TÜRK TİCARET KANUNU m.783 | TÜRK TİCARET KANUNU m.780 | TÜRK TİCARET KANUNU m.822 | KARAYOLLARI TRAFİK KANUNU m.25 | TÜRK TİCARET KANUNU m.785 | TÜRK TİCARET KANUNU m.803,0.054054054054054,0.054054054054054,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q117,İş Hukuku,medium,İş güvencesi için işyerinde en az kaç işçi çalışması gerekir?,İş güvencesi hükümlerinin uygulanabilmesi için işverenin aynı işkolunda otuz veya daha fazla işçi çalıştırması gerekir.,"1. İşyerinde en az iki çalışanı bulunan işyerlerinde bir çalışan temsilcisi görevlendirir. (madde 20)
2. Bağlamda verilen madde, çalışan sayısının en az iki ile elli arasında olması durumunda çalışan temsilcisinin görevlendirilmesi gerektiğini belirtir. (madde 20)
3. Dayanak madde: madde 20.
4. Not: Bu cevap, sadece verilen mevzuat bağlamına dayanmaktadır. Uydurma kanun, madde, karar veya kaynak üretme.",1_5_4857_MADDE_18,1_5_6331_MADDE_20; 1_5_4857_MADDE_29; 1_5_6331_MADDE_22; 1_5_4857_MADDE_30; 1_5_4857_MADDE_18; 1_5_6331_MADDE_3; 1_5_4857_MADDE_3; 1_5_6331_MADDE_6; 1_5_6331_MADDE_23; 1_5_4857_MADDE_2,İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.20 | İŞ KANUNU m.29 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.22 | İŞ KANUNU m.30 | İŞ KANUNU m.18 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.3 | İŞ KANUNU m.3 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.6 | İŞ SAĞLIĞI VE GÜVENLİĞİ KANUNU m.23 | İŞ KANUNU m.2,0.0547945205479452,0.0547945205479452,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
